No of locations: 20
Threshold: 150
No of supply centers: 3
No of large vehicles at the supply centres: 1
No of small vehicles at supply centres: 2
X: 20
Capacity of Large vehicle: 100
loc 1: (7,65) resources: 60 large vehicles: 0 small vehicles: 1
damage(96,35): 0
damage(96,36): 2
damage(96,37): 2
damage(96,38): 0
damage(96,39): 0
damage(96,40): 0
damage(96,41): 0
damage(96,42): 1
damage(96,43): 2
damage(96,44): 2
damage(96,45): 2
damage(96,46): 0
damage(96,47): 2
damage(96,48): 1
damage(96,49): 1
damage(96,50): 1
damage(96,51): 1
damage(96,52): 0
damage(96,53): 0
damage(96,54): 1
damage(96,55): 1
damage(96,56): 0
damage(96,57): 0
damage(96,58): 0
damage(96,59): 2
damage(96,60): 0
damage(96,61): 0
damage(96,62): 0
damage(96,63): 1
damage(96,64): 1
damage(96,65): 0
damage(96,66): 2
damage(96,67): 0
damage(96,68): 1
damage(96,69): 2
damage(96,70): 1
damage(96,71): 1
damage(96,72): 1
damage(96,73): 0
damage(96,74): 1
damage(96,75): 0
damage(96,76): 2
damage(96,77): 1
damage(96,78): 0
damage(96,79): 1
damage(96,80): 0
damage(96,81): 2
damage(96,82): 2
damage(96,83): 1
damage(96,84): 0
damage(96,85): 1
damage(96,86): 0
damage(96,87): 1
damage(96,88): 2
damage(96,89): 0
damage(96,90): 1
damage(96,91): 0
damage(96,92): 0
damage(96,93): 2
damage(96,94): 0
damage(96,95): 0
damage(96,96): 1
damage(96,97): 2
damage(96,98): 1
damage(96,99): 2
damage(97,0): 0
damage(97,1): 0
damage(97,2): 1
damage(97,3): 1
damage(97,4): 0
damage(97,5): 2
damage(97,6): 2
damage(97,7): 0
damage(97,8): 1
damage(97,9): 2
damage(97,10): 2
damage(97,11): 2
damage(97,12): 2
damage(97,13): 1
damage(97,14): 1
damage(97,15): 0
damage(97,16): 0
damage(97,17): 1
damage(97,18): 1
damage(97,19): 1
damage(97,20): 2
damage(97,21): 0
damage(97,22): 1
damage(97,23): 0
damage(97,24): 1
damage(97,25): 1
damage(97,26): 1
damage(97,27): 2
damage(97,28): 2
damage(97,29): 0
damage(97,30): 2
damage(97,31): 2
damage(97,32): 0
damage(97,33): 0
damage(97,34): 1
damage(97,35): 0
damage(97,36): 0
damage(97,37): 1
damage(97,38): 0
damage(97,39): 2
damage(97,40): 1
damage(97,41): 0
damage(97,42): 1
damage(97,43): 1
damage(97,44): 0
damage(97,45): 0
damage(97,46): 1
damage(97,47): 0
damage(97,48): 2
damage(97,49): 1
damage(97,50): 2
damage(97,51): 1
damage(97,52): 1
damage(97,53): 0
damage(97,54): 0
damage(97,55): 0
damage(97,56): 0
damage(97,57): 1
damage(97,58): 2
damage(97,59): 0
damage(97,60): 1
damage(97,61): 1
damage(97,62): 0
damage(97,63): 2
damage(97,64): 0
damage(97,65): 1
damage(97,66): 2
damage(97,67): 1
damage(97,68): 0
damage(97,69): 1
damage(97,70): 0
damage(97,71): 2
damage(97,72): 2
damage(97,73): 0
damage(97,74): 1
damage(97,75): 2
damage(97,76): 0
damage(97,77): 1
damage(97,78): 0
damage(97,79): 1
damage(97,80): 2
damage(97,81): 0
damage(97,82): 2
damage(97,83): 1
damage(97,84): 1
damage(97,85): 0
damage(97,86): 2
damage(97,87): 0
damage(97,88): 2
damage(97,89): 2
damage(97,90): 0
damage(97,91): 1
damage(97,92): 2
damage(97,93): 1
damage(97,94): 1
damage(97,95): 2
damage(97,96): 0
damage(97,97): 1
damage(97,98): 1
damage(97,99): 2
damage(98,0): 0
damage(98,1): 1
damage(98,2): 2
damage(98,3): 0
damage(98,4): 2
damage(98,5): 0
damage(98,6): 2
damage(98,7): 0
damage(98,8): 1
damage(98,9): 0
damage(98,10): 1
damage(98,11): 1
damage(98,12): 1
damage(98,13): 1
damage(98,14): 0
damage(98,15): 0
damage(98,16): 0
damage(98,17): 0
damage(98,18): 1
damage(98,19): 0
damage(98,20): 0
damage(98,21): 2
damage(98,22): 1
damage(98,23): 2
damage(98,24): 1
damage(98,25): 0
damage(98,26): 2
damage(98,27): 2
damage(98,28): 0
damage(98,29): 0
damage(98,30): 1
damage(98,31): 0
damage(98,32): 0
damage(98,33): 1
damage(98,34): 1
damage(98,35): 2
damage(98,36): 2
damage(98,37): 2
damage(98,38): 0
damage(98,39): 1
damage(98,40): 0
damage(98,41): 2
damage(98,42): 0
damage(98,43): 2
damage(98,44): 1
damage(98,45): 1
damage(98,46): 0
damage(98,47): 1
damage(98,48): 2
damage(98,49): 1
damage(98,50): 2
damage(98,51): 2
damage(98,52): 1
damage(98,53): 0
damage(98,54): 0
damage(98,55): 0
damage(98,56): 2
damage(98,57): 2
damage(98,58): 1
damage(98,59): 2
damage(98,60): 1
damage(98,61): 0
damage(98,62): 0
damage(98,63): 1
damage(98,64): 2
damage(98,65): 0
damage(98,66): 0
damage(98,67): 1
damage(98,68): 0
damage(98,69): 1
damage(98,70): 2
damage(98,71): 0
damage(98,72): 0
damage(98,73): 0
damage(98,74): 0
damage(98,75): 2
damage(98,76): 1
damage(98,77): 1
damage(98,78): 1
damage(98,79): 0
damage(98,80): 0
damage(98,81): 0
damage(98,82): 1
damage(98,83): 0
damage(98,84): 2
damage(98,85): 1
damage(98,86): 1
damage(98,87): 1
damage(98,88): 1
damage(98,89): 2
damage(98,90): 1
damage(98,91): 2
damage(98,92): 0
damage(98,93): 2
damage(98,94): 0
damage(98,95): 2
damage(98,96): 0
damage(98,97): 2
damage(98,98): 1
damage(98,99): 0
damage(99,0): 1
damage(99,1): 1
damage(99,2): 2
damage(99,3): 1
damage(99,4): 2
damage(99,5): 2
damage(99,6): 2
damage(99,7): 1
damage(99,8): 1
damage(99,9): 0
damage(99,10): 0
damage(99,11): 2
damage(99,12): 2
damage(99,13): 1
damage(99,14): 2
damage(99,15): 1
damage(99,16): 0
damage(99,17): 1
damage(99,18): 0
damage(99,19): 1
damage(99,20): 1
damage(99,21): 2
damage(99,22): 1
damage(99,23): 1
damage(99,24): 1
damage(99,25): 2
damage(99,26): 1
damage(99,27): 0
damage(99,28): 1
damage(99,29): 0
damage(99,30): 0
damage(99,31): 2
damage(99,32): 0
damage(99,33): 0
damage(99,34): 2
damage(99,35): 2
damage(99,36): 2
damage(99,37): 1
damage(99,38): 1
damage(99,39): 1
damage(99,40): 2
damage(99,41): 2
damage(99,42): 1
damage(99,43): 1
damage(99,44): 1
damage(99,45): 0
damage(99,46): 0
damage(99,47): 1
damage(99,48): 2
damage(99,49): 0
damage(99,50): 1
damage(99,51): 1
damage(99,52): 2
damage(99,53): 2
damage(99,54): 0
damage(99,55): 2
damage(99,56): 2
damage(99,57): 0
damage(99,58): 2
damage(99,59): 2
damage(99,60): 1
damage(99,61): 0
damage(99,62): 1
damage(99,63): 1
damage(99,64): 1
damage(99,65): 1
damage(99,66): 1
damage(99,67): 1
damage(99,68): 0
damage(99,69): 0
damage(99,70): 0
damage(99,71): 0
damage(99,72): 0
damage(99,73): 1
damage(99,74): 2
damage(99,75): 2
damage(99,76): 2
damage(99,77): 0
damage(99,78): 0
damage(99,79): 0
damage(99,80): 1
damage(99,81): 1
damage(99,82): 1
damage(99,83): 2
damage(99,84): 1
damage(99,85): 2
damage(99,86): 1
damage(99,87): 2
damage(99,88): 0
damage(99,89): 1
damage(99,90): 1
damage(99,91): 2
damage(99,92): 2
damage(99,93): 0
damage(99,94): 0
damage(99,95): 0
damage(99,96): 2
damage(99,97): 2
damage(99,98): 2
damage(99,99): 2
